CONTROL,VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,BP1_2C,FAC_DEL
1450039,20,01,1,1,03,01,14,000716
1450039,20,01,1,4,09,01,14,002148
1450039,20,01,2,4,09,01,14,002148
1450039,20,01,3,4,09,01,14,002148
1450039,20,01,4,4,09,01,14,002148
1450039,20,01,2,3,02,01,14,000716
1490023,11,01,1,1,06,01,14,000729
1440146,05,01,1,1,11,01,14,000890
1450047,18,01,2,2,10,01,14,000872
0640322,03,01,1,3,03,01,14,000067
1440475,02,01,1,1,04,01,14,000731
1450003,06,01,1,1,02,02,14,000322
1450003,15,01,1,1,04,02,14,000322
1450003,03,01,2,2,10,01,14,000644
1450003,06,01,1,1,04,02,14,000322
1450048,05,01,5,5,02,02,14,000645
1450003,03,01,1,2,10,01,14,000644
1450003,03,01,1,2,03,01,14,000322
1400026,09,01,1,1,10,02,14,001116
1400026,13,01,1,1,03,01,14,000558
1440083,02,01,1,1,04,02,14,000611
0640322,03,01,2,3,03,01,14,000067
1450047,18,01,1,2,10,01,14,000872
1450003,12,01,2,2,04,01,14,000322
1450003,10,01,1,2,03,01,14,000322
1450030,18,01,1,1,03,01,14,000539
1450030,15,01,1,1,02,01,14,000539
1450003,06,01,1,1,10,02,14,000644
1450048,04,01,1,1,05,01,14,000645
1450003,12,01,1,2,04,01,14,000322
1400026,16,01,1,1,04,02,14,000558
1450030,02,01,1,1,04,02,14,000539
1450030,15,01,1,1,06,01,14,001078
1450003,03,01,1,1,04,01,14,000322
1450003,10,01,1,1,10,01,14,000322
1400026,02,01,1,1,05,01,14,001116
1440230,03,01,1,1,07,02,14,002352
1440211,02,01,1,1,10,05,14,002508
1400026,13,01,1,1,11,01,14,000558
1440035,03,01,1,1,01,01,14,000751
1450048,05,01,1,1,08,02,14,001290
1440211,02,01,2,4,03,05,14,000836
1450048,01,01,2,2,03,02,14,000645
1450003,17,01,1,1,03,02,14,000322
1450030,13,01,1,1,04,01,14,000539
1440212,05,01,1,1,05,02,14,003084
1450030,10,01,1,1,05,02,14,001078
1440009,03,01,1,1,06,02,14,001340
1450047,19,01,1,1,04,02,14,000436
1450048,14,01,3,5,03,01,14,001290
1400008,05,01,1,2,02,02,14,000576
1450048,05,01,1,1,09,02,14,001290
1440232,05,01,2,2,02,01,14,000608
1450048,05,01,1,1,03,02,14,000645
1450048,05,01,2,5,02,02,14,000645
1450048,14,01,4,5,03,01,14,001290
1440536,02,01,1,2,07,02,14,002964
1450003,03,01,2,2,03,01,14,000322
1450030,13,01,1,1,06,01,14,001078
1450030,13,01,1,1,09,01,14,001078
0640322,03,01,3,3,03,01,14,000067
1440230,05,01,1,1,08,03,14,003528
1440201,04,02,1,1,15,01,14,000809
1450047,04,01,3,3,03,01,14,000436
1450048,14,01,2,5,03,01,14,001290
1450003,10,01,2,2,03,01,14,000322
1440211,02,01,1,4,03,05,14,000836
1450048,18,01,1,1,04,01,14,000645
1450023,06,01,1,1,04,01,14,000648
1450048,18,01,1,1,08,01,14,001290
1440211,02,01,3,4,03,05,14,000836
1450030,13,01,1,1,10,01,14,001078
1460016,02,01,1,1,09,03,14,002358
1440212,02,01,1,1,07,02,14,002056
1450048,01,01,1,2,03,02,14,000645
1440104,05,01,1,1,03,01,14,000823
1460008,09,01,1,1,08,01,14,001048
1440507,01,01,1,2,02,02,14,001067
1450048,05,01,1,5,02,02,14,000645
1450048,14,01,5,5,03,01,14,001290
1440286,01,01,1,1,07,01,14,002156
1450023,04,01,1,1,03,04,14,000648
1400008,05,01,2,2,02,02,14,000576
1400022,09,01,1,1,03,01,14,001047
1450003,10,01,1,1,05,01,14,000322
1450048,11,01,1,2,02,02,14,000645
1440051,03,01,1,1,13,01,14,000830
1440065,04,01,1,1,07,01,14,000783
1440507,01,01,1,1,07,02,14,002134
1450048,13,01,1,1,03,02,14,000645
1450047,04,01,1,3,03,01,14,000436
1450048,14,01,1,5,03,01,14,001290
1460016,20,01,2,2,10,01,14,002358
1450047,11,01,1,1,04,01,14,000436
1450023,07,01,1,2,05,01,14,001296
1450023,16,01,1,1,13,01,14,000648
1450048,11,01,1,1,03,02,14,000645
1440211,02,01,4,4,03,05,14,000836
1400008,11,01,2,2,03,03,14,000576
1460016,20,01,1,2,10,01,14,002358
1450047,14,01,1,1,03,01,14,000436
1440199,02,01,1,2,04,02,14,001349
1400008,07,01,1,1,04,01,14,000576
1400008,18,01,2,2,04,01,14,000576
1440507,02,01,1,1,09,01,14,002134
1440198,05,01,1,1,06,01,14,001536
1460016,06,01,1,1,07,01,14,001572
1400008,08,01,1,1,09,03,14,002880
1400008,11,01,1,1,05,03,14,001728
1400022,08,01,1,1,02,01,14,001047
1440454,02,01,1,1,01,02,14,000537
1400022,13,01,1,1,09,02,14,002094
1400008,18,01,1,2,04,01,14,000576
1450047,04,01,2,3,03,01,14,000436
1460016,20,01,1,1,09,01,14,002358
1440199,02,01,2,2,04,02,14,001349
1400008,11,01,1,2,03,03,14,000576
1400008,13,01,1,1,04,01,14,000576
1450048,11,01,1,1,05,02,14,001935
1440568,03,01,2,2,03,01,14,000793
1440107,04,01,2,2,09,01,14,003216
1440346,05,01,1,1,03,01,14,000636
1440107,05,01,1,1,04,02,14,000804
1440106,01,01,1,1,09,02,14,002205
1440206,04,01,1,2,03,05,14,000731
1440347,03,01,1,1,05,03,14,002664
1440189,05,01,1,3,09,01,14,001462
1440540,03,01,1,3,02,02,14,000850
1440568,03,01,1,2,03,01,14,000793
1440347,01,01,1,1,02,02,14,000888
1440337,02,01,1,1,02,02,14,000706
1440225,01,01,1,1,10,02,14,001732
1440449,02,01,3,5,06,01,14,001174
1440189,05,01,1,2,03,01,14,000731
1440290,05,01,2,5,03,04,14,000778
1440290,05,01,4,5,03,04,14,000778
1440189,02,01,1,1,05,02,14,001462
1440346,05,01,1,1,05,01,14,001908
1440540,03,01,2,3,02,02,14,000850
1440356,01,01,1,1,02,01,14,000928
1440449,04,01,2,3,02,01,14,000978
1440577,02,01,1,1,04,01,14,000815
1440225,04,01,1,1,02,03,14,000866
1440577,04,01,2,2,04,01,14,000815
1440105,04,01,1,1,02,01,14,000771
1440412,01,01,1,1,04,01,14,001109
1440290,05,01,5,5,03,04,14,000778
1440577,03,01,1,1,10,02,14,001630
1440346,04,01,1,2,09,01,14,001272
1440290,05,01,1,5,03,04,14,000778
1440290,03,01,1,1,04,04,14,000778
1440317,02,02,1,1,02,03,14,001159
1440189,02,01,1,1,03,02,14,000731
1440347,01,01,1,1,08,02,14,003552
1440577,04,01,1,2,04,01,14,000815
1440189,05,01,2,2,03,01,14,000731
1440189,03,01,1,1,03,03,14,000731
1440412,01,01,1,1,08,01,14,002218
1440290,05,01,3,5,03,04,14,000778
1440346,04,01,1,1,03,01,14,000636
1440105,05,01,1,1,05,02,14,002313
1440346,05,01,1,3,02,01,14,000636
1440189,02,01,1,1,10,02,14,001462
1440162,04,01,1,1,09,01,14,001496
1440346,05,01,3,3,02,01,14,000636
1440033,05,01,1,1,01,03,14,000823
1440489,02,01,1,1,09,01,14,001272
1440496,03,01,1,1,01,01,14,001023
1440568,02,01,1,1,07,02,14,001586
1440337,03,01,1,1,03,04,14,000706
1440051,03,01,1,1,03,01,14,000830
1440051,03,01,1,1,08,01,14,000830
1440107,04,01,1,2,09,01,14,003216
1440346,05,01,2,3,02,01,14,000636
1440280,04,01,5,5,10,02,14,001807
1440439,04,01,1,1,03,02,14,000694
1440162,03,01,1,1,11,02,14,001496
1440189,01,01,1,1,05,02,14,001462
1440115,03,01,1,1,05,01,14,001612
1440356,01,01,2,2,04,01,14,000928
1440489,02,01,1,1,03,01,14,000636
1440347,01,01,1,1,03,02,14,000888
1440051,03,01,1,1,09,01,14,000830
1440199,01,01,1,1,05,01,14,001349
1440456,02,01,1,1,05,04,14,003088
1440280,04,01,3,5,10,02,14,001807
1440540,04,02,1,1,10,03,14,000850
1440189,04,01,1,1,02,02,14,000731
1440280,04,01,1,5,10,02,14,001807
1440071,05,01,1,1,03,01,14,000853
1440328,02,01,1,1,09,02,14,001582
1440355,05,01,1,1,05,05,14,003095
1440032,02,01,1,2,03,02,14,000824
1490004,08,01,1,1,04,01,14,000688
1440189,05,01,2,3,09,01,14,001462
1440309,05,01,1,2,03,02,14,000939
1440189,05,01,3,3,09,01,14,001462
1440069,01,01,1,1,01,03,14,000768
1440263,03,01,1,1,02,01,14,000910
1440474,05,01,1,1,04,01,14,000758
1440263,01,01,1,2,03,02,14,000910
1440346,03,01,1,1,03,01,14,000636
1440280,04,01,2,2,05,02,14,001506
1440253,04,01,1,2,02,01,14,000795
1440253,04,01,1,1,03,01,14,000795
1440253,03,01,1,1,10,02,14,001590
1440280,01,01,1,1,03,03,14,000753
1440189,01,01,1,1,02,02,14,000731
1440540,03,01,3,3,02,02,14,000850
1440180,05,01,1,1,03,02,14,000789
1440180,02,01,1,1,07,02,14,001578
1460016,20,01,1,1,05,01,14,002358
1440263,01,01,2,2,03,02,14,000910
1440337,01,01,1,1,01,03,14,000706
1440263,03,01,1,1,04,01,14,000910
1440280,04,01,4,5,10,02,14,001807
1440521,05,01,1,1,10,02,14,001782
1440252,04,01,2,3,03,03,14,000695
1440024,02,01,1,1,10,01,14,000724
1440521,05,01,1,1,13,02,14,001782
1440337,01,01,1,1,02,03,14,000706
1440235,02,01,1,1,05,04,14,003012
1440180,04,01,1,1,04,02,14,000789
1440456,03,01,1,1,04,01,14,000772
1440174,03,01,1,1,02,01,14,000625
1440009,02,01,1,1,03,01,14,000670
1440290,05,01,1,1,05,04,14,001556
1440473,03,01,1,1,02,03,14,001149
1440290,01,01,1,2,03,04,14,000778
1440263,03,01,2,3,03,01,14,000910
1440337,01,01,1,1,03,03,14,000706
1440286,03,01,1,1,10,01,14,001078
1440521,05,01,1,1,04,02,14,000891
1440280,04,01,2,5,10,02,14,001807
1440569,04,01,2,2,05,02,14,001342
1440544,01,01,1,3,03,01,14,000682
1440365,04,01,1,1,01,02,14,001618
1440253,02,01,1,1,09,03,14,002385
1440032,02,01,1,2,05,02,14,001648
1440115,02,03,2,2,03,01,14,000806
1440071,04,01,1,3,03,01,14,000853
1440151,02,01,1,1,05,03,14,002187
1440456,03,01,1,1,02,01,14,000772
1440449,02,01,2,5,06,01,14,001174
1440189,01,01,1,1,03,02,14,000731
1440253,04,01,2,2,02,01,14,000795
1440169,05,01,1,1,03,01,14,000841
1440252,04,01,1,3,03,03,14,000695
1440079,01,02,1,1,08,01,14,001458
1440521,03,01,1,1,09,01,14,001782
1440434,02,02,2,2,07,01,14,000890
1440365,04,01,1,1,02,02,14,001618
1440079,02,01,1,1,10,01,14,000729
1440290,01,01,2,2,03,04,14,000778
1440280,04,01,1,2,05,02,14,001506
1440521,04,01,1,1,01,02,14,000891
1440356,01,01,1,2,04,01,14,000928
1440309,05,01,2,2,03,02,14,000939
1440346,01,01,1,1,06,01,14,001272
1450048,06,01,1,1,02,01,14,000645
1440475,01,01,1,1,02,02,14,000731
1440252,02,01,1,1,01,01,14,000695
1440280,01,01,1,1,09,03,14,002259
1440253,02,01,1,2,05,03,14,002385
1450048,18,01,1,1,01,01,14,000645
1440032,02,01,2,2,03,02,14,000824
1440079,02,01,1,1,05,01,14,000729
1440235,02,01,1,1,01,04,14,000753
1440078,01,01,1,1,09,01,14,000645
1440365,03,01,1,2,07,01,14,003236
1440042,03,01,1,1,03,02,14,000770
1440162,04,01,1,1,03,01,14,000748
1450027,19,01,1,1,06,01,14,001576
1440042,05,01,2,2,07,01,14,001540
1450047,15,01,1,1,02,02,14,000436
1440025,03,01,2,3,02,01,14,000824
1440318,05,01,1,1,05,02,14,001474
1440235,02,01,1,1,04,04,14,000753
1440253,02,01,2,2,05,03,14,002385
1440263,03,01,3,3,03,01,14,000910
1440521,05,01,1,1,02,02,14,000891
1440503,04,01,1,1,08,01,14,001922
1440169,04,01,1,1,03,02,14,000841
1440252,05,01,1,1,03,02,14,000695
1440032,02,01,1,1,01,02,14,000824
1440151,05,01,1,1,05,02,14,001458
1440206,04,01,2,2,03,05,14,000731
1440521,05,01,1,1,03,02,14,000891
1440280,04,01,1,1,04,02,14,000753
1440405,05,01,1,1,02,02,14,000878
1440278,02,01,1,1,02,01,14,000797
1440071,04,01,3,3,03,01,14,000853
1450048,18,01,2,2,05,01,14,001290
1440042,03,01,1,1,09,02,14,003080
1440252,04,01,3,3,03,03,14,000695
1440365,03,01,1,1,11,01,14,003236
1440115,02,03,1,2,03,01,14,000806
1440071,04,01,1,1,02,01,14,000853
1440179,05,01,1,1,10,02,14,001640
1440071,04,01,2,3,03,01,14,000853
1440032,02,01,2,2,05,02,14,001648
1440388,03,01,1,2,05,04,14,002916
1440115,03,01,1,1,03,01,14,000806
1440394,02,01,1,1,02,04,14,000852
1440365,03,01,1,1,10,01,14,003236
1440179,03,01,1,1,01,01,14,000820
1440365,03,01,2,2,07,01,14,003236
1440571,01,01,3,3,05,04,14,004605
1440263,03,01,1,3,03,01,14,000910
1400015,10,01,1,2,09,02,14,001658
1400015,10,01,2,2,09,02,14,001658
1400015,16,01,1,1,12,01,14,000829
1400015,07,01,1,1,09,02,14,003316
1400015,19,01,1,2,02,01,14,000829
1400015,19,01,2,2,02,01,14,000829
1440025,05,01,1,1,02,03,14,000824
1440144,05,01,2,2,03,03,14,000880
1440144,02,01,1,1,01,02,14,000880
1440281,04,01,4,5,02,02,14,000694
1440025,04,02,1,2,10,01,14,001648
1440292,01,01,1,1,04,01,14,000748
1440310,05,01,1,3,10,01,14,000783
1440449,04,01,3,3,02,01,14,000978
1440346,04,01,2,2,09,01,14,001272
1440358,05,01,1,1,08,02,14,001962
1440281,04,01,1,5,02,02,14,000694
1450027,03,01,2,3,04,02,14,000788
1440281,04,01,5,5,02,02,14,000694
1440358,01,01,1,1,08,02,14,001962
1440569,01,01,1,1,02,02,14,000671
1440569,04,01,1,2,02,02,14,000671
1440025,04,02,2,2,03,01,14,000824
1440025,04,02,2,2,10,01,14,001648
1440025,04,02,1,1,04,01,14,000824
1440062,01,01,1,1,05,02,14,001658
1440448,02,01,1,1,02,01,14,000734
1440310,05,01,3,3,10,01,14,000783
1440062,01,01,1,1,07,02,14,001658
1440535,01,01,1,1,03,03,14,000604
1440540,03,01,2,3,05,02,14,001700
1450027,06,01,2,2,03,02,14,000788
1440144,05,01,1,2,03,03,14,000880
1440025,04,02,1,1,09,01,14,001648
1440348,05,01,1,1,03,02,14,001010
1440430,05,01,1,1,04,01,14,000833
1450027,03,01,1,3,04,02,14,000788
1440034,04,01,3,3,04,02,14,000804
1440449,04,01,1,1,04,01,14,000978
1440449,03,01,5,5,03,03,14,007042
1440358,05,01,1,1,15,02,14,001962
1440541,01,01,2,3,03,02,14,000708
1440281,04,01,3,5,02,02,14,000694
1440292,04,01,1,1,05,02,14,001496
1440292,05,01,1,1,06,01,14,002992
1440385,01,01,1,1,03,02,14,000825
1440062,05,01,1,1,06,01,14,001658
1450027,16,01,1,2,10,02,14,002364
1440448,02,01,2,4,10,01,14,000734
1440348,05,01,1,1,02,02,14,001010
1440541,01,01,1,3,03,02,14,000708
1440062,01,01,4,4,02,02,14,000829
1440540,03,01,3,3,05,02,14,001700
1440385,01,01,1,1,04,02,14,000825
1440170,04,01,1,1,08,02,14,002505
1440541,01,01,1,1,10,02,14,003540
1440025,04,02,1,1,02,01,14,000824
1440430,04,01,1,2,02,01,14,000833
1440430,04,01,2,2,02,01,14,000833
1440348,05,01,1,1,05,02,14,002020
1440448,02,01,3,4,10,01,14,000734
1440569,04,01,5,5,03,02,14,000671
1440569,04,01,2,5,03,02,14,000671
1440062,01,01,3,4,02,02,14,000829
1440569,04,01,3,5,03,02,14,000671
1440449,03,01,1,5,03,03,14,007042
1440310,02,01,3,5,10,02,14,001566
1440097,01,01,1,1,08,01,14,001532
1440025,04,02,1,2,03,01,14,000824
1440061,03,01,1,1,04,01,14,000768
1440025,01,01,1,1,02,02,14,000824
1440281,04,01,2,5,02,02,14,000694
1440569,04,01,4,5,03,02,14,000671
1440348,04,01,1,1,03,01,14,001010
1440448,02,01,1,5,07,01,14,001028
1440448,02,01,3,5,07,01,14,001028
1440097,03,01,1,1,09,02,14,003064
1440448,02,01,2,5,07,01,14,001028
1440097,04,01,1,1,02,02,14,000766
1440449,02,01,1,1,09,01,14,000978
1440448,02,01,3,3,04,01,14,000734
1450027,15,01,1,1,04,01,14,000788
1450027,01,01,1,1,08,03,14,003152
1440061,05,01,1,1,02,01,14,000768
1440025,02,01,1,1,05,03,14,002472
1450027,03,01,3,3,04,02,14,000788
1440310,02,01,2,2,03,02,14,000783
1440448,02,01,4,4,10,01,14,000734
1440569,04,01,2,2,02,02,14,000671
1440354,03,01,2,5,03,02,14,001422
1440062,05,01,1,1,02,01,14,000829
1440388,01,01,1,3,02,02,14,000729
1450027,15,01,1,1,03,01,14,000788
1440449,03,01,4,5,03,03,14,007042
1440449,03,01,3,5,03,03,14,007042
1450027,06,01,1,2,03,02,14,000788
1440034,04,01,2,2,03,02,14,000804
1440034,04,01,1,3,04,02,14,000804
1440400,01,01,1,1,05,01,14,000728
1440310,02,01,1,1,11,02,14,001566
1440448,02,01,1,4,10,01,14,000734
1440354,03,01,3,5,03,02,14,001422
1440318,05,01,3,4,02,02,14,000737
1440569,04,01,1,5,03,02,14,000671
1440449,03,01,1,1,04,03,14,000978
1440385,05,01,1,1,03,01,14,000825
1440292,02,01,1,1,08,01,14,001496
1450027,18,01,1,1,03,02,14,000788
1440310,05,01,2,3,10,01,14,000783
1440009,01,01,1,1,05,01,14,000670
1440277,03,01,1,1,01,02,14,000728
1440034,04,01,1,2,03,02,14,000804
1440101,05,01,1,1,02,01,14,000563
1440153,03,01,1,2,04,02,14,000834
1440448,02,01,4,5,07,01,14,001028
1440448,02,01,5,5,07,01,14,001028
1450003,16,01,1,1,05,02,14,000644
1440363,03,01,1,1,01,01,14,000594
1440449,03,01,2,5,03,03,14,007042
1440062,03,01,1,1,02,01,14,000829
1440541,01,01,3,3,11,02,14,003540
1440388,01,01,3,3,02,02,14,000729
1440388,01,01,2,3,02,02,14,000729
1450027,01,01,1,1,03,03,14,000788
1440310,02,01,2,5,10,02,14,001566
1440318,05,01,4,4,02,02,14,000737
1440310,02,01,1,1,06,02,14,001566
1450027,01,01,1,1,04,03,14,000788
1440025,03,01,4,4,03,01,14,000824
1440395,04,01,1,1,03,03,14,000795
1440448,02,01,4,4,03,01,14,000734
1440318,05,01,2,4,02,02,14,000737
1440569,04,01,2,2,08,02,14,001342
1440541,01,01,1,3,11,02,14,003540
1440318,01,01,1,1,03,02,14,000737
1440541,01,01,2,3,11,02,14,003540
1440310,02,01,5,5,10,02,14,001566
1440034,03,01,1,2,02,01,14,000804
1440448,05,01,1,1,03,02,14,000734
1440025,01,01,1,1,03,02,14,000824
1450003,20,01,1,1,05,02,14,000644
1440354,03,01,5,5,03,02,14,001422
1440448,02,01,2,3,04,01,14,000734
1440388,03,01,2,2,10,04,14,002916
1440034,04,01,2,3,04,02,14,000804
1440395,02,01,1,1,03,01,14,000795
1440544,01,01,1,2,02,01,14,000682
1440110,04,01,1,1,05,02,14,004232
1440569,04,01,1,2,08,02,14,001342
1440569,04,01,1,1,09,02,14,001342
1440310,02,01,4,5,10,02,14,001566
1440329,02,01,1,2,03,05,14,000719
1440329,02,01,2,2,03,05,14,000719
1440388,03,01,1,2,10,04,14,002916
1440310,02,01,1,2,09,02,14,001566
1440448,02,01,1,3,04,01,14,000734
1440354,03,01,4,5,03,02,14,001422
1440318,02,01,1,1,03,03,14,000737
1440448,02,01,3,4,03,01,14,000734
1440395,02,02,1,3,04,01,14,000795
1440097,05,01,1,1,07,06,14,004596
1440034,03,01,2,2,02,01,14,000804
1440504,04,01,1,1,02,03,14,000625
1440388,01,01,2,2,03,02,14,000729
1440025,03,01,3,4,03,01,14,000824
1440354,03,01,1,5,03,02,14,001422
1440395,02,02,3,3,04,01,14,000795
1440292,05,01,1,1,09,01,14,002992
1440310,02,01,2,2,09,02,14,001566
1440025,03,01,2,4,03,01,14,000824
1440354,03,01,1,1,04,02,14,000711
1440318,05,01,1,4,02,02,14,000737
1440385,04,01,1,1,03,03,14,000825
1440310,02,01,1,2,03,02,14,000783
1440181,05,01,1,2,02,02,14,000754
1450027,16,01,2,2,10,02,14,002364
1440153,03,01,2,2,04,02,14,000834
1440388,01,01,1,2,03,02,14,000729
1440153,01,01,1,1,01,02,14,000834
1440448,02,01,2,4,03,01,14,000734
1440385,04,01,1,1,05,03,14,002475
1440448,02,01,1,4,03,01,14,000734
1440025,03,01,1,4,03,01,14,000824
1440310,02,01,1,5,10,02,14,001566
1440395,02,02,2,3,04,01,14,000795
1440448,02,01,1,1,09,01,14,000734
1440541,01,01,3,3,03,02,14,000708
1450049,01,01,1,1,09,08,14,004025
1450049,02,01,1,1,09,01,14,000805
1450049,09,01,1,1,02,02,14,000805
1440036,03,01,1,2,07,01,14,001858
1440036,03,01,2,2,07,01,14,001858
1400002,03,01,1,1,09,02,14,001490
1400002,12,01,1,1,11,01,14,001490
1400018,02,01,1,1,10,01,14,001815
1400018,06,01,1,1,07,01,14,001210
1400018,18,01,1,2,02,02,14,000605
1450037,08,01,1,1,02,01,14,000695
1450037,08,01,1,1,03,01,14,000695
1400018,06,01,1,1,09,01,14,001210
1400018,14,01,1,1,09,02,14,001815
1400018,18,01,2,2,02,02,14,000605
3260039,05,01,2,2,03,02,14,000190
1400301,14,01,1,1,10,03,14,002300
1400301,08,01,1,3,02,02,14,000575
1400301,08,01,3,3,02,02,14,000575
1400301,14,01,1,1,04,03,14,000575
1400301,14,01,1,2,06,03,14,002300
1400301,14,01,2,2,06,03,14,002300
1400301,08,01,2,3,02,02,14,000575
1440016,02,01,2,2,02,02,14,000728
1440578,05,01,1,1,02,01,14,000843
1440303,04,01,1,1,07,01,14,001746
1440442,01,01,1,1,06,03,14,002487
1440580,01,01,2,2,02,02,14,000782
1440459,02,01,3,5,09,01,14,001342
1440110,01,01,2,2,06,01,14,002116
1440118,05,01,1,1,10,02,14,001760
1440016,02,01,1,2,02,02,14,000728
1440016,02,01,1,1,01,02,14,000728
1440172,01,04,2,2,03,01,14,000946
1440026,05,02,1,1,03,01,14,000505
2360009,12,01,1,1,02,01,14,000140
1440459,02,01,2,5,09,01,14,001342
1440283,02,01,1,1,04,01,14,000884
1440459,02,01,3,3,05,01,14,001342
1440229,03,01,1,1,04,02,14,000770
1440440,04,01,1,1,05,01,14,001378
1440443,04,01,1,1,03,03,14,000877
1440303,05,01,1,1,10,01,14,000873
1440360,01,01,1,1,08,02,14,001786
1440172,01,04,1,2,03,01,14,000946
0350004,12,01,1,1,10,01,14,000146
1440303,04,01,1,1,03,01,14,000873
1440580,01,01,1,2,03,02,14,000782
1440442,04,01,1,1,09,01,14,001658
1440415,01,01,1,1,03,01,14,000822
1440229,05,01,1,1,11,03,14,002310
1440246,01,01,1,1,03,02,14,000763
1440118,05,01,1,1,03,02,14,000880
1400024,12,01,1,1,11,01,14,001568
2360009,12,01,1,1,03,01,14,000140
1440442,01,01,1,1,05,03,14,002487
1440110,01,01,1,2,06,01,14,002116
1440016,01,01,1,1,02,02,14,000728
1440442,02,01,1,1,03,02,14,000829
1440246,02,01,1,5,03,01,14,000763
1440016,02,01,1,3,04,02,14,000728
0350004,12,01,1,1,02,01,14,000073
1440351,02,01,1,1,03,01,14,000871
0350004,12,01,1,1,05,01,14,000146
0650111,07,01,1,1,05,03,14,000159
1440351,04,01,1,1,02,01,14,000871
1440228,03,01,1,1,09,02,14,004685
1440189,03,01,1,2,02,03,14,000731
1440415,04,01,1,1,03,01,14,000822
1440487,02,01,1,1,02,01,14,000876
1440533,02,01,3,3,02,01,14,000855
1440283,03,01,3,3,02,02,14,000884
1440351,03,01,1,1,03,01,14,000871
1440533,02,01,1,2,05,01,14,001710
1440313,03,01,1,1,03,01,14,001012
1400005,16,01,2,2,05,01,14,001502
1440533,03,01,2,3,02,01,14,000855
1440459,02,01,1,5,09,01,14,001342
1440118,04,01,1,1,08,01,14,003520
1440400,03,01,3,3,03,05,14,000728
1440400,03,01,2,3,03,05,14,000728
1440533,02,01,1,3,02,01,14,000855
1440092,05,01,2,4,04,02,14,001063
1440459,02,01,5,5,09,01,14,001342
1440170,03,01,1,1,06,03,14,002505
1440171,01,01,1,1,05,03,14,002700
1400024,14,01,1,1,03,01,14,000784
1440110,01,01,1,1,02,01,14,001058
1440171,05,01,1,2,02,01,14,000900
1440016,03,01,1,2,03,01,14,000728
1440404,04,01,1,2,02,01,14,000675
1440350,02,01,1,2,08,02,14,001672
1440092,05,01,4,4,04,02,14,001063
1440035,02,02,3,3,02,02,14,000751
1440228,01,01,1,1,02,05,14,000937
1400024,12,01,1,1,04,01,14,000784
1440283,01,01,1,3,02,02,14,000884
1440498,02,01,1,2,02,01,14,000998
1440171,05,01,2,2,02,01,14,000900
1440578,03,01,1,1,02,02,14,000843
1440350,02,01,2,2,08,02,14,001672
1440283,03,01,1,1,01,02,14,000884
1440498,04,01,1,2,02,01,14,000998
1440303,05,01,1,1,03,01,14,000873
1440496,04,01,2,2,07,01,14,001023
1440172,01,01,1,1,03,02,14,000946
1440459,02,01,1,3,05,01,14,001342
1440007,05,01,2,2,03,01,14,000867
1440016,02,01,3,3,04,02,14,000728
1440136,04,01,2,2,09,02,14,003212
1440283,02,01,1,1,02,01,14,000884
1440082,05,01,1,1,02,01,14,000880
1440498,04,01,2,2,02,01,14,000998
1440026,04,02,4,4,04,02,14,000505
1440459,02,01,4,5,09,01,14,001342
1440550,01,01,4,5,02,01,14,000831
1440533,03,01,2,4,03,01,14,000855
1440283,02,01,2,2,10,01,14,000884
1440228,04,01,1,1,10,02,14,005622
1440533,03,01,4,4,03,01,14,000855
1440027,02,01,1,1,03,02,14,000696
1440313,01,01,1,1,01,03,14,001012
1440053,04,01,2,3,02,03,14,000815
1440163,03,01,1,1,02,01,14,000846
1440082,01,01,1,2,01,01,14,000880
1440110,05,01,1,1,03,01,14,001058
1440580,01,01,1,2,02,02,14,000782
1440313,04,01,1,1,02,01,14,001012
1440303,05,01,1,1,08,01,14,000873
1440313,04,01,2,2,03,01,14,001012
1440498,02,01,2,2,02,01,14,000998
1440016,02,01,2,3,04,02,14,000728
1440360,01,01,1,2,03,02,14,000893
1440459,02,01,1,1,04,01,14,000671
1440459,03,01,1,2,03,01,14,000671
1440092,03,01,1,1,03,01,14,001063
1400024,12,01,2,2,05,01,14,001568
1400024,12,01,1,1,10,01,14,001568
1440246,02,01,3,5,03,01,14,000763
1440442,04,01,1,1,02,01,14,000829
1440303,04,01,2,2,02,01,14,000873
1440246,02,01,2,5,03,01,14,000763
1440163,02,01,3,3,10,02,14,002538
1440026,04,02,1,4,04,02,14,000505
1440082,01,01,2,2,02,01,14,000880
1440533,03,01,1,2,05,01,14,001710
1440110,03,01,1,1,02,01,14,001058
1440092,04,01,1,1,03,03,14,001063
1440533,03,01,3,4,03,01,14,000855
1440053,04,01,1,2,05,03,14,003260
1440228,01,01,1,1,03,05,14,000937
1440283,01,01,2,3,02,02,14,000884
1440415,05,01,1,2,04,01,14,000822
1440118,04,01,1,1,10,01,14,003520
1440414,02,01,1,1,09,03,14,002670
1440400,03,01,1,3,03,05,14,000728
1440313,04,01,1,1,04,01,14,001012
1440265,05,01,1,5,03,02,14,002006
1440092,05,01,3,4,04,02,14,001063
1440246,02,01,1,1,02,01,14,000763
1440550,01,01,3,5,02,01,14,000831
1450027,03,01,2,2,02,02,14,000788
1440136,05,01,1,1,09,03,14,002409
1440016,03,01,2,2,03,01,14,000728
1440092,05,01,1,1,03,02,14,001063
